414389,327247,327553,212.26927,414389,414389,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.183,'','','',10312032,'',257182
414475,325746,325019,213.56263,414475,414475,3,'Ringk�bingvej',0,0,0,0,'','','','',8765,8765,6900,6900,669,6720,1,'28',0,0,80,0.184,'','','',10312016,'',257177
414477,326202,325832,240.50072,414477,414477,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'28',0,0,80,0.207,'','','',10312032,'11/30/99',4070861
414478,325832,325746,355.46369,414478,414478,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'28',0,0,80,0.307,'','','',10312032,'11/30/99',4070862
414517,326664,327247,412.23495,414517,414517,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.356,'','','',10312032,'03/06/01',257181
414549,332880,332716,48.71335,414549,414549,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,10,80,0.042,'','','',10312032,'03/06/01',256739
414550,332716,332284,125.16550,414550,414550,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.108,'','','',10312032,'03/06/01',4070854
414573,333304,332880,123.14208,414573,414573,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.106,'','','',10312032,'03/06/01',256473
414579,326325,326320,2.37120,414579,414579,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'28',0,0,80,0.002,'','','',10312032,'08/24/00',257205
414580,326320,326202,88.98552,414580,414580,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'28',0,0,80,0.077,'','','',10312032,'',257206
414584,326325,326664,220.65161,414584,414584,3,'Ringvejen',20,20,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.190,'','','',10312032,'03/06/01',257180
414596,324028,326325,632.43771,414596,414596,3,'Holstebrovej',72,64,73,35,'','','','',8765,8765,6900,6900,669,4200,1,'11',0,0,60,0.727,'','','',10307694,'11/30/99',258713
414894,327553,327705,134.60159,414894,414894,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.116,'','','',10312032,'',258470
414895,327705,327743,31.99668,414895,414895,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.028,'','','',10312032,'',258471
414956,332284,331791,124.72157,414956,414956,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.108,'','','',10312032,'03/06/01',4070853
414965,331791,331368,113.17869,414965,414965,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.098,'','','',10312032,'11/30/99',4070855
414966,331368,331086,64.21041,414966,414966,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.055,'','','',10312032,'11/30/99',4070856
414967,331086,330860,55.82764,414967,414967,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.048,'','','',10312032,'',258733
414968,330860,330850,1.79073,414968,414968,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.002,'','','',10312032,'',258739
414981,330850,330492,99.77186,414981,414981,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.086,'','','',10312032,'11/30/99',4070609
414985,327743,328816,630.27384,414985,414985,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.544,'','','',10312032,'',257183
414987,329749,329539,56.65858,414987,414987,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.049,'','','',10312032,'',256743
414989,328883,328870,5.52098,414989,414989,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.005,'tf','','',1,'06/15/99',258602
414990,329230,328923,102.96835,414990,414990,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.089,'','','',10312032,'',258723
414991,328829,328882,17.93457,414991,414991,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.015,'tf','','',1,'06/15/99',258724
414992,328870,328816,20.53643,414992,414992,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.018,'tf','','',1,'06/15/99',258725
414993,328816,328829,25.09455,414993,414993,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.022,'tf','','',1,'06/15/99',258726
414994,328895,328883,2.69106,414994,414994,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.002,'tf','','',1,'06/15/99',258727
414995,328882,328923,17.60328,414995,414995,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.015,'tf','','',1,'06/15/99',258728
414996,328923,328895,26.54978,414996,414996,3,'Rundk�rsel',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.023,'tf','','',1,'06/15/99',258729
414997,329539,329230,89.96267,414997,414997,3,'Ringvejen',0,0,4,4,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.078,'','','',10312032,'',258730
415004,330492,329749,229.93417,415004,415004,3,'Ringvejen',0,0,0,0,'','','','',8765,8765,6900,6900,669,6726,1,'11/28',0,0,80,0.198,'','','',10312032,'03/01/00',4070608
415041,484399,485133,159.39713,415041,415041,32,'�stre Omfartsvej',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.122,'','','',10315963,'10/30/01',224246
415042,485133,484769,137.11673,415042,415042,3,'Lundvej',0,0,0,0,'','','','',8873,8873,6800,6800,573,5073,1,'12/487',0,0,80,0.118,'','','',10309867,'08/14/00',224664
415066,489122,490590,388.31138,415066,415066,32,'',0,0,0,0,'','','','',0,0,6800,6800,573,0,1,'',0,0,50,0.536,'','','',0,'08/14/01',4076959
415067,489380,490827,385.13001,415067,415067,32,'',0,0,0,0,'','','','',0,0,6800,6800,573,0,1,'',0,0,50,0.531,'','','',0,'08/14/01',4076954
415082,493263,492773,165.57444,415082,415082,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.127,'','','',3,'12/11/01',224395
415083,492773,493004,132.21486,415083,415083,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.101,'ft','','010',3,'12/11/01',224407
415084,492773,492094,225.38139,415084,415084,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.173,'tf','','',3,'12/11/01',224408
415085,492977,493524,170.33562,415085,415085,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.131,'','','',3,'12/11/01',224392
415086,493524,494036,204.08875,415086,415086,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.156,'tf','','',3,'12/11/01',224413
415091,493524,493204,147.37603,415091,415091,32,'Fra-/tilk�rsel',0,0,0,0,'','','','',8873,8873,6800,6800,573,9751,1,'11/12',0,0,90,0.113,'ft','','010',3,'12/11/01',224412
417067,521428,521339,26.02128,417067,417067,3,'Tarp Hovedvej',0,0,41,41,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,80,0.022,'','','',10889828,'06/12/02',209875
417073,522479,521428,278.96972,417073,417073,3,'Tarp Hovedvej',58,58,33,33,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,60,0.321,'','','',10889828,'06/12/02',209770
417084,519647,518406,475.72285,417084,417084,3,'Tarp Hovedvej',64,66,69,69,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,80,0.410,'','','',10889828,'06/12/02',209877
417094,521339,519647,483.50609,417094,417094,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,80,0.417,'','','',10889828,'06/12/02',209873
417156,518406,516460,815.94783,417156,417156,3,'Tarp Hovedvej',70,84,73,79,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,80,0.704,'','','',10889828,'06/12/02',211847
417157,523576,522479,290.91904,417157,417157,3,'Tarp Hovedvej',50,54,25,29,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.335,'','','',10889828,'06/12/02',209771
417561,527210,526159,239.70894,417561,417561,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6710,6710,561,8295,1,'12',0,0,60,0.276,'','','',10889828,'04/15/02',4003782
417676,527423,527823,126.26316,417676,417676,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,5021,1,'11/191',0,0,80,0.109,'ft','','',1,'06/12/02',4159589
417677,527823,527481,128.22146,417677,417677,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,5021,1,'11/191',0,0,80,0.111,'ft','','',1,'06/12/02',4159586
417678,527481,527320,68.23041,417678,417678,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,5021,1,'11/191',0,0,80,0.059,'ft','','',1,'06/12/02',4159585
417679,527320,527320,2.45241,417679,417679,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,5021,1,'11/191',0,0,80,0.002,'ft','','',1,'03/06/02',4159588
417680,527320,527423,59.56052,417680,417680,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,5021,1,'11/191',0,0,80,0.051,'ft','','',1,'06/12/02',4159587
417681,527320,527210,23.95663,417681,417681,3,'Stormgade',0,0,0,0,'','','','',9121,9121,6715,6715,561,7722,1,'12',0,0,60,0.028,'','','',10313676,'03/06/02',4159594
417683,523728,523615,30.68460,417683,417683,3,'Tarp Hovedvej',0,0,21,21,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.035,'','','',10889828,'06/12/02',209797
417684,523751,523728,6.96476,417684,417684,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.008,'','','',10889828,'06/12/02',209798
417685,523615,523576,11.34062,417685,417685,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.013,'','','',10889828,'06/12/02',211672
417686,523952,523751,44.18780,417686,417686,3,'Tarp Hovedvej',0,0,11,15,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.051,'','','',10889828,'06/12/02',209799
417688,524119,523952,38.60467,417688,417688,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.044,'','','',10889828,'06/12/02',209801
417696,524416,524119,66.84227,417696,417696,3,'Tarp Hovedvej',2,2,7,9,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,10,60,0.077,'','','',10889828,'06/12/02',211656
417697,526159,524416,401.18476,417697,417697,3,'Tarp Hovedvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,8295,1,'12',0,0,60,0.461,'','','',10889828,'06/12/02',4003783
419735,530599,530029,345.19678,419735,419735,3,'Vestkystvej',0,0,0,0,'','','','',8909,8909,6715,6715,561,9250,1,'12',0,0,80,0.298,'','','',10898783,'04/15/02',215006
419737,530501,530599,82.92465,419737,419737,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6715,6715,561,0,1,'12',0,0,80,0.072,'ft','','',1,'06/12/02',4002769
419738,530837,530891,94.15793,419738,419738,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'12',0,0,80,0.081,'ft','','',1,'06/12/02',4002773
419739,530706,530679,9.22859,419739,419739,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,0,1,'12',0,0,80,0.008,'ft','','',1,'06/12/02',4002757
419741,530679,530501,90.56782,419741,419741,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'12',0,0,80,0.078,'ft','','',1,'06/12/02',4002772
419742,530891,530825,30.61011,419742,419742,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'12',0,0,80,0.026,'ft','','',1,'06/12/02',4002758
419744,530825,530706,42.59660,419744,419744,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,0,1,'12',0,0,80,0.037,'ft','','',1,'06/12/02',4002765
419745,530739,530837,36.08955,419745,419745,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6715,6715,561,9999,1,'12',0,0,80,0.031,'ft','','',1,'06/12/02',4002760
419746,530599,530739,53.75535,419746,419746,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6715,6715,561,9999,1,'12',0,0,80,0.046,'ft','','',1,'06/12/02',4002759
419753,530029,529666,220.99824,419753,419753,3,'Vestkystvej',0,0,0,0,'','','','',8918,8918,6715,6715,561,9250,1,'12',0,0,80,0.191,'','','',10898783,'07/04/01',211148
421204,552748,552820,63.18187,421204,421204,3,'Gammelby Ringvej',0,0,13,13,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,0,60,0.073,'','010','',10306514,'02/07/00',4057909
421211,552619,552637,136.83308,421211,421211,3,'Gammelby Ringvej',2,2,0,0,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,10,60,0.157,'','','',10306514,'12/13/99',213640
421223,552637,552661,122.51439,421223,421223,3,'Gammelby Ringvej',8,8,7,9,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,10,60,0.141,'','','',10306514,'12/13/99',4057911
421224,552661,552748,67.85399,421224,421224,3,'Gammelby Ringvej',0,0,11,11,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,10,60,0.078,'','','001',10306514,'02/07/00',4057912
421226,552820,553114,230.25572,421226,421226,3,'Gammelby Ringvej',0,0,15,19,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,0,60,0.265,'','','',10306514,'12/13/99',4057910
421234,552615,552619,30.74642,421234,421234,3,'Gammelby Ringvej',0,0,0,0,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,10,60,0.035,'','','',10306514,'12/13/99',213639
421601,552492,552500,88.61859,421601,421601,3,'�stre Havnevej',0,0,0,0,'','','','',8906,8906,6700,6700,561,9729,1,'E20/24',0,10,60,0.102,'','','',10315957,'12/13/99',210989
421613,552500,552468,79.87606,421613,421613,3,'�stre Havnevej',0,0,0,0,'','','','',8906,8906,6700,6700,561,9729,1,'E20/24',0,10,60,0.092,'','','',10315957,'12/13/99',4057972
421623,552468,552512,60.46587,421623,421623,3,'�stre Havnevej',0,0,0,0,'','','','',8906,8906,6700,6700,561,9729,1,'E20/24',0,10,60,0.070,'','','',10315957,'12/13/99',4057971
421644,552512,552589,91.51057,421644,421644,3,'�stre Havnevej',0,0,1,1,'','','','',8906,8906,6700,6700,561,9729,1,'E20/24',0,10,60,0.105,'','','',10315957,'12/13/99',4057916
421645,552589,552599,78.04849,421645,421645,3,'�stre Havnevej',0,0,0,0,'','','','',8906,8906,6700,6700,561,9729,1,'E20/24',0,10,60,0.090,'','','',10315957,'12/13/99',4057962
421650,552558,552615,221.95530,421650,421650,3,'Gammelby Ringvej',0,0,0,0,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,10,60,0.255,'','','',10306514,'12/13/99',210988
421661,552516,552503,57.61389,421661,421661,3,'�stre Havnevej',0,0,0,0,'','','','',8905,8905,6700,6700,561,9729,1,'E20/24',0,10,60,0.066,'','','',10315957,'12/13/99',213636
421662,552503,552558,158.79837,421662,421662,3,'�stre Havnevej',0,0,0,0,'','','','',9073,9073,6700,6700,561,9729,1,'E20/24',0,10,60,0.183,'','','',10315957,'12/13/99',213637
421671,552599,552581,29.52240,421671,421671,3,'�stre Havnevej',0,0,0,0,'','','','',8905,8905,6700,6700,561,9729,1,'E20/24',0,10,60,0.034,'','','010',10315957,'02/07/00',213634
421672,552581,552516,88.12165,421672,421672,3,'�stre Havnevej',2,2,0,0,'','','','',8905,8905,6700,6700,561,9729,1,'E20/24',0,10,60,0.101,'','001','',10315957,'02/07/00',213635
422374,551185,551129,128.81367,422374,422374,3,'Tj�reborgvej',0,0,161,161,'','','D','',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.111,'','','',10314493,'12/14/99',4057376
422384,551056,551129,381.39771,422384,422384,3,'Tj�reborgvej',163,165,0,0,'','','','',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.329,'','010','',10314493,'09/26/00',214519
422399,551257,551185,176.85300,422399,422399,3,'Tj�reborgvej',0,0,159,159,'','','D','',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.153,'','','',10314493,'12/14/99',4057397
422448,551101,551263,62.97188,422448,422448,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'E20/24',0,0,80,0.054,'ft','','',1,'06/27/01',4078598
422449,551263,551313,10.99508,422449,422449,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'E20/24',0,0,80,0.009,'ft','','',1,'06/27/01',4078609
422450,551313,551291,57.97410,422450,422450,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,0,1,'E20/24',0,0,80,0.050,'ft','','',1,'08/14/01',4078596
422451,551291,551226,12.67609,422451,422451,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,0,1,'E20/24',0,0,80,0.011,'ft','','',1,'08/14/01',4078613
422452,551226,551136,19.52000,422452,422452,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,8570,1,'E20/24',0,0,80,0.017,'ft','','',1,'06/27/01',4078602
422453,551136,551101,11.46614,422453,422453,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6705,6705,561,9999,1,'E20/24',0,0,80,0.010,'ft','','',1,'06/27/01',4078600
422454,551807,551313,148.71721,422454,422454,3,'Tj�reborgvej',0,0,0,0,'','','','',0,0,0,0,561,8570,1,'E20/24',0,0,80,0.128,'ft','','',10314493,'05/28/01',4002821
422455,551821,551263,166.35819,422455,422455,3,'Tj�reborgvej',0,0,0,0,'','','','',0,0,0,0,561,8570,1,'E20/24',0,0,80,0.143,'tf','','',10314493,'10/12/01',4002872
422467,551387,551339,89.21689,422467,422467,3,'Tj�reborgvej',0,0,0,0,'B','M','B','A',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.077,'','','',10314493,'04/15/02',4003778
422468,551339,551257,200.67449,422468,422468,3,'Tj�reborgvej',162,162,157,159,'B','M','B','A',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.173,'','','',10314493,'04/15/02',4003777
422469,552239,551387,471.54928,422469,422469,3,'Tj�reborgvej',0,0,0,0,'B','M','B','A',8908,8908,6700,6705,561,8570,1,'24',0,0,80,0.407,'ft','','',10314493,'05/28/01',4003776
422473,552239,551807,163.76553,422473,422473,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6700,6700,561,8570,1,'E20/24',0,0,80,0.141,'ft','','',10314493,'05/28/01',4078622
422474,552668,551821,417.98467,422474,422474,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6700,6700,561,8570,1,'E20/24',0,0,80,0.361,'','','',10314493,'05/28/01',4078623
422475,552726,552239,269.36309,422475,422475,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6700,6700,561,8570,1,'E20/24',0,0,80,0.232,'','','',10314493,'05/28/01',4078621
422476,551291,551387,143.89726,422476,422476,3,'Tj�reborgvej',0,0,0,0,'','','','',0,0,6705,6705,561,8570,1,'24',0,0,80,0.124,'','','',10314493,'04/15/02',4002858
422477,551056,551259,228.44382,422477,422477,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6705,6705,561,8570,1,'24',0,0,80,0.197,'','001','',10314493,'09/26/00',214522
422577,553109,553085,6.67877,422577,422577,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,0,1,'E20/24',0,0,80,0.006,'ft','','',1,'08/14/01',4078595
422580,553085,553060,5.48126,422580,422580,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,9999,1,'E20/24',0,0,80,0.005,'ft','','',1,'06/27/01',4078614
422581,553117,553203,40.47518,422581,422581,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,2295,1,'E20/24',0,0,80,0.035,'ft','','',1,'06/27/01',4078611
422582,553203,553109,34.31450,422582,422582,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,9999,1,'E20/24',0,0,80,0.030,'ft','','',1,'06/27/01',4078601
422640,553060,553054,3.51471,422640,422640,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,0,1,'E20/24',0,0,80,0.003,'ft','','',1,'08/14/01',4078606
422680,553109,552726,404.18762,422680,422680,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6700,6700,561,8570,1,'E20/24',0,0,80,0.349,'','','',10314493,'05/28/01',4057741
422681,553054,552668,396.29559,422681,422681,3,'Tj�reborgvej',0,0,0,0,'','','','',8908,8908,6700,6700,561,8570,1,'E20/24',0,0,80,0.342,'','','',10314493,'05/28/01',4078624
422682,552975,553117,46.37498,422682,422682,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,4092,1,'E20/24',0,0,80,0.040,'ft','','',1,'06/27/01',4078604
422683,553054,552975,39.43161,422683,422683,3,'Rundk�rsel',0,0,0,0,'','','','',0,0,6700,6700,561,9999,1,'E20/24',0,0,80,0.034,'ft','','',1,'06/27/01',4078605
422876,553646,553117,627.34515,422876,422876,3,'Gammelby Ringvej',0,0,0,0,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,0,80,0.541,'','','',10306514,'02/27/01',4057797
422935,553114,553646,902.94311,422935,422935,3,'Gammelby Ringvej',0,0,0,0,'','','','',9073,9073,6700,6700,561,2295,1,'E20/24',0,0,80,0.779,'','','',10306514,'02/27/01',213642
423436,5228,5407,227.00726,423436,423436,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.196,'','','',10841825,'',173662
423437,5070,5224,218.01968,423437,423437,3,'Jerupvej',155,155,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.188,'','','',10841825,'',173663
423438,4757,5070,209.75437,423438,423438,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.181,'','','',10841825,'',173665
423445,5407,5470,70.16273,423445,423445,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.061,'','','',10841825,'',173755
423446,5470,5542,61.11306,423446,423446,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.053,'','','',10841825,'',173756
423447,5542,5590,71.59181,423447,423447,3,'Jerupvej',207,209,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.062,'','','',10841825,'',173760
423448,5590,5804,294.19734,423448,423448,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.254,'','','',10841825,'',173761
423449,5804,5833,34.57503,423449,423449,3,'Jerupvej',251,251,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,80,0.030,'','','',10841825,'',173762
423511,5224,5228,4.26226,423511,423511,3,'Jerupvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,3950,1,'40',0,0,50,0.006,'','','',10841825,'',173661
424004,2042,2009,221.50726,424004,424004,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.191,'','','',10800490,'',172486
424005,2009,2007,38.94936,424005,424005,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.034,'','','',10800490,'',172487
424026,2043,2042,5.95755,424026,424026,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,50,0.008,'','','',10800490,'10/24/98',172485
424032,1973,2007,1050.29631,424032,424032,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.906,'','','',10800490,'',170495
424035,1972,1973,7.94410,424035,424035,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,50,0.011,'','','',10800490,'10/23/98',170507
424036,1966,1972,1100.19490,424036,424036,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.949,'','','',10800490,'',170506
424037,1947,1966,1115.64975,424037,424037,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.962,'','','',10800490,'',170510
424038,1942,1947,208.29490,424038,424038,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.180,'','','',10800490,'',170529
424039,1942,1933,466.87060,424039,424039,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.403,'','','',10800490,'',170548
424060,2253,2256,179.29646,424060,424060,3,'�lb�kvej',0,0,0,0,'','','','',8481,8481,9990,9990,841,9798,1,'40',0,0,80,0.155,'','','',10800490,'02/08/01',172690
424124,2896,2860,112.92054,424124,424124,3,'�lb�kvej',61,61,0,0,'','','','',8481,8481,9982,9982,841,9798,1,'40',0,0,80,0.097,'','','',10800490,'',173079
424125,2860,2822,108.35286,424125,424125,3,'�lb�kvej',101,101,0,0,'','','','',8481,8481,9982,9982,841,9798,1,'40',0,0,80,0.093,'','','',10800490,'',173080
424132,2980,2993,30.61991,424132,424132,3,'�lb�kvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,9798,1,'40',0,0,80,0.026,'','','',10800490,'',173106
424133,2993,3072,178.59853,424133,424133,3,'Skagensvej',0,0,69,69,'','','','',8481,8481,9982,9982,841,7361,1,'40',0,0,80,0.154,'','','',10877992,'',173107
424134,2980,2896,187.94237,424134,424134,3,'�lb�kvej',0,0,0,0,'','','','',8481,8481,9982,9982,841,9798,1,'40',0,0,80,0.162,'','','',10800490,'',173108
424249,2250,2253,34.42820,424249,424249,3,'�lb�kvej',0,0,0,0,'','','','',8481,8481,9990,9990,841,9798,1,'40',0,0,80,0.030,'','','',10800490,'02/08/01',172689
424250,2244,2250,290.77584,424250,424250,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.251,'','','',10800490,'02/08/01',172698
424255,2218,2043,774.10689,424255,424255,3,'�lb�kvej',875,877,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.668,'','','',10800490,'',172484
424333,2218,2244,486.90200,424333,424333,3,'�lb�kvej',0,0,0,0,'','','','',8480,8480,9990,9990,841,9798,1,'40',0,0,80,0.420,'','','',10800490,'02/08/01',172697
424336,3269,3369,255.89230,424336,424336,3,'Skagensvej',90,76,67,59,'','','','',8481,8481,9982,9982,841,7361,1,'40',0,10,60,0.294,'','','',10877992,'',173206
